,pair,freq
7993,paroxetine/C0235309,1
7994,trazodone/C0221161,29
7995,trazodone/C0858854,4
7996,cefpodoxime/C0002962,5
7997,meropenem/C0231530,24
7998,paroxetine/C0850149,10
7999,olanzapine/C0948786,24
8000,trazodone/C0438716,11
8001,metronidazole/C0221161,40
8002,cefpodoxime/C0401151,4
8003,trazodone/C0948786,21
8004,amiodarone/C0221232,45
8005,cefpodoxime/C0010200,13
8006,trazodone/C0024790,20
8007,trazodone/C0700590,17
8008,paroxetine/C0043144,35
8009,cefepime/C0438716,7
8010,cefpodoxime/C0221232,2
8011,paroxetine/C0221161,6
8012,paroxetine/C0002962,6
8013,cefpodoxime/C2004489,10
8014,quetiapine/C0086439,61
8015,paroxetine/C0700590,7
8016,cefpodoxime/C0043144,9
8017,furosemide/C0858854,32
8018,ceftriaxone/C0221161,27
8019,lansoprazole/C0235309,2
8020,meropenem/C0235309,2
8021,metronidazole/C0700590,22
8022,cefpodoxime/C0948786,2
8023,paroxetine/C0010200,74
8024,ibuprofen/C0002962,18
8025,lansoprazole/C0002962,29
8026,lansoprazole/C0858854,13
8027,ibuprofen/C0221161,19
8028,amiodarone/C0858854,5
8029,fentanyl/C0235309,6
8030,cefpodoxime/C0023380,8
8031,cefpodoxime/C0239134,13
8032,paroxetine/C0024790,7
8033,fentanyl/C0438716,16
8034,cefpodoxime/C0086439,5
8035,furosemide/C0235309,15
8036,trazodone/C0221232,27
8037,olanzapine/C0002962,19
8038,trazodone/C0235309,3
8039,amiodarone/C0700590,30
8040,ceftriaxone/C0231530,40
8041,cefepime/C0231530,29
8042,paroxetine/C0015644,4
8043,cefpodoxime/C0438716,2
8044,olanzapine/C0858854,13
8045,cefpodoxime/C0740441,4
8046,paroxetine/C0015970,18
8047,phenylephrine/C0221232,110
8048,paroxetine/C0035508,34
8049,cefpodoxime/C0858854,1
8050,paroxetine/C0221232,10
8051,paroxetine/C0948786,7
8052,cefpodoxime/C0035508,10
8053,paroxetine/C0086439,45
8054,heparin/C0858854,77
8055,ibuprofen/C0235309,2
8056,paroxetine/C0239134,74
8057,meropenem/C0221161,21
8058,ceftriaxone/C0015644,40
8059,paroxetine/C0231530,3
8060,trazodone/C0231530,6
8061,simvastatin/C0438716,15
8062,simvastatin/C2129214,82
8063,paroxetine/C0858854,2
8064,amiodarone/C2129214,73
8065,ceftriaxone/C0438716,6
8066,cefpodoxime/C0221161,2
8067,ceftazidime/C0028259,24
8068,ceftazidime/C0476273,57
8069,acetaminophen/C0221776,19
8070,furosemide/C0425492,12
8071,captopril/C2129214,18
8072,digoxin/C0476273,60
8073,metoprolol/C0425492,7
8074,acetaminophen/C0426390,16
8075,furosemide/C0426390,13
8076,linezolid/C0401151,41
8077,olanzapine/C0009806,38
8078,linezolid/C0184567,27
8079,simvastatin/C0221776,4
8080,simvastatin/C0151786,11
8081,metoprolol/C1260922,7
8082,pantoprazole/C0425492,9
8083,metoprolol/C0221776,14
8084,digoxin/C0151786,5
8085,fentanyl/C0426390,6
8086,meropenem/C0425492,5
8087,linezolid/C0043144,42
8088,olanzapine/C0023380,124
8089,dexamethasone/C0476273,59
8090,furosemide/C1260922,12
8091,heparin/C0743323,14
8092,azithromycin/C0426390,2
8093,oseltamivir/C0476273,43
8094,lansoprazole/C0205204,27
8095,amphotericin/C0553668,8
8096,oxycodone/C0221776,8
8097,captopril/C0221776,3
8098,dexamethasone/C0743323,2
8099,pantoprazole/C0426390,13
8100,amphotericin/C0041834,1
8101,azithromycin/C0235848,4
8102,oxycodone/C2129214,57
8103,olanzapine/C0205204,12
8104,midazolam/C0221776,8
8105,meropenem/C0426390,4
8106,simvastatin/C1260922,2
8107,hydrochlorothiazide/C0085631,65
8108,meropenem/C0205204,24
8109,olanzapine/C0221776,4
8110,lansoprazole/C0009806,54
8111,meropenem/C0016382,75
8112,amphotericin/C0476273,3
8113,meropenem/C0221776,5
8114,metoprolol/C0426390,13
8115,heparin/C0221776,27
8116,oseltamivir/C1260922,1
8117,miconazole/C0858854,9
8118,olanzapine/C0151786,7
8119,simvastatin/C0587246,13
8120,diltiazem/C0476273,135
8121,oseltamivir/C0035508,64
8122,oseltamivir/C0016382,9
8123,heparin/C1260922,15
8124,digoxin/C0221776,2
8125,clopidogrel/C0425492,3
8126,pantoprazole/C1260922,9
8127,meropenem/C0151786,8
8128,linezolid/C0858854,1
8129,linezolid/C0476273,46
8130,dexamethasone/C0086439,77
8131,oseltamivir/C2004489,32
8132,linezolid/C0234215,33
8133,oseltamivir/C0085631,34
8134,simvastatin/C0858854,12
8135,fentanyl/C0221776,9
8136,oseltamivir/C0086439,28
8137,simvastatin/C0016382,64
8138,linezolid/C0740441,41
8139,clopidogrel/C1260922,3
8140,captopril/C0151786,6
8141,azithromycin/C0016382,22
8142,simvastatin/C0426390,5
8143,amphotericin/C0030193,10
8144,captopril/C0004093,98
8145,meropenem/C1260922,5
8146,heparin/C0425492,15
8147,captopril/C0041834,64
8148,clopidogrel/C0743323,2
8149,linezolid/C0009806,12
8150,miconazole/C0587246,7
8151,captopril/C0425492,2
8152,digoxin/C0041834,85
8153,midazolam/C0426390,2
8154,miconazole/C0009806,39
8155,azithromycin/C0743323,4
8156,meropenem/C0743323,1
8157,olanzapine/C0184567,80
8158,dexamethasone/C0235848,3
8159,digoxin/C0040822,28
8160,fentanyl/C0743323,10
8161,digoxin/C0205204,12
8162,oxycodone/C0151786,20
8163,clopidogrel/C0426390,2
8164,simvastatin/C0425492,2
8165,miconazole/C0221776,3
8166,olanzapine/C0234215,64
8167,oseltamivir/C0426390,1
8168,oseltamivir/C0425492,1
8169,oseltamivir/C0041834,15
8170,amphotericin/C0085631,4
8171,olanzapine/C0587246,3
8172,midazolam/C0743323,6
8173,captopril/C1260922,2
8174,hydrochlorothiazide/C0023380,36
8175,hydrochlorothiazide/C0003862,3
8176,metronidazole/C0003862,15
8177,haloperidol/C0221232,26
8178,phenylephrine/C0003862,9
8179,metoprolol/C0003862,31
8180,haloperidol/C0003862,6
8181,pantoprazole/C0233488,1
8182,methylprednisolone/C1504383,28
8183,oxycodone/C0233488,2
8184,methylprednisolone/C0242429,20
8185,ondansetron/C0233488,1
8186,metoprolol/C0233488,2
8187,methylprednisolone/C0863084,35
8188,methylprednisolone/C0026837,35
8189,methylprednisolone/C0008033,6
8190,methylprednisolone/C0037274,35
8191,methylprednisolone/C0028259,56
8192,methylprednisolone/C0241136,29
8193,cefepime/C0233488,2
8194,atenolol/C0234215,24
8195,hydrochlorothiazide/C0426390,1
8196,hydrochlorothiazide/C0575081,1
8197,atenolol/C0004093,67
8198,atenolol/C1142034,1
8199,atenolol/C0575081,1
8200,hydrochlorothiazide/C0234215,27
8201,hydrochlorothiazide/C0231688,1
8202,hydrochlorothiazide/C1142034,1
8203,atenolol/C0231688,1
8204,atenolol/C0426390,1
8205,zolpidem/C0024031,13
8206,levetiracetam/C0016204,29
8207,tigecycline/C0401151,4
8208,zolpidem/C0015672,30
8209,tigecycline/C0234238,5
8210,ibuprofen/C0856099,18
8211,ibuprofen/C0015672,22
8212,zolpidem/C0004093,72
8213,zolpidem/C0000737,87
8214,tigecycline/C0016382,4
8215,tigecycline/C0004093,6
8216,tigecycline/C0027497,5
8217,tigecycline/C0033774,3
8218,tigecycline/C0740441,4
8219,tigecycline/C0231218,13
8220,tigecycline/C0015672,3
8221,tigecycline/C0086439,4
8222,tigecycline/C0004134,3
8223,tigecycline/C0004604,2
8224,tigecycline/C0030193,12
8225,tigecycline/C0016204,3
8226,tigecycline/C0184567,5
8227,tigecycline/C0035508,4
8228,zolpidem/C0333243,5
8229,tigecycline/C0085631,4
8230,levetiracetam/C0015672,19
8231,tigecycline/C0242429,1
8232,zolpidem/C0085593,40
8233,tigecycline/C0023380,6
8234,timolol/C0010200,45
8235,hydralazine/C0574002,16
8236,hydralazine/C0239340,17
8237,timolol/C0427055,6
8238,atorvastatin/C0574002,35
8239,timolol/C0004093,23
8240,atorvastatin/C0239340,37
8241,timolol/C0574002,3
8242,timolol/C0239134,45
8243,diltiazem/C0427055,17
8244,timolol/C0085631,12
8245,hydralazine/C0235886,26
8246,timolol/C0235886,5
8247,timolol/C0239340,4
8248,atorvastatin/C0235886,47
8249,nesiritide/C0030193,32
8250,nesiritide/C0333243,2
8251,mexiletine/C0030193,15
8252,tacrolimus/C0856054,12
8253,tamsulosin/C0231255,27
8254,tacrolimus/C0231255,23
8255,metoclopramide/C0235299,25
8256,tamsulosin/C0235299,5
8257,hydralazine/C0235299,38
8258,haloperidol/C0235299,30
8259,metoclopramide/C0085593,34
8260,hydromorphone/C0476273,155
8261,tacrolimus/C0234238,52
8262,tamsulosin/C0856054,9
8263,tacrolimus/C0235299,7
8264,eptifibatide/C0859032,3
8265,atropine/C0859032,7
8266,captopril/C0859032,11
8267,alprazolam/C0859032,7
8268,pantoprazole/C0859032,151
8269,eptifibatide/C0344232,3
8270,alprazolam/C0086439,43
8271,salmeterol/C0086439,29
8272,paroxetine/C0344232,7
8273,alprazolam/C0344232,5
8274,clopidogrel/C0859032,27
8275,paroxetine/C0859032,10
8276,clopidogrel/C0344232,23
8277,atropine/C0344232,21
8278,midazolam/C0027769,18
8279,midazolam/C0700200,9
8280,acetaminophen/C0700200,19
8281,pantoprazole/C0700200,17
8282,pantoprazole/C0027769,41
8283,fentanyl/C0027769,28
8284,fentanyl/C0700200,10
8285,ondansetron/C0700200,5
8286,dexamethasone/C0018681,60
8287,risperidone/C0234238,35
8288,risperidone/C0018681,3
8289,risperidone/C0231255,17
8290,phenytoin/C0018681,76
8291,haloperidol/C0018681,22
8292,atorvastatin/C0018681,25
8293,lisinopril/C0018681,29
8294,atorvastatin/C0221170,32
8295,ibuprofen/C0184567,77
8296,famotidine/C0700200,6
8297,heparin/C0700200,24
8298,octreotide/C0041834,37
8299,ondansetron/C0948786,54
8300,heparin/C0575081,11
8301,bupropion/C0948786,3
8302,furosemide/C1142034,5
8303,midodrine/C0856099,22
8304,rifaximin/C0856054,11
8305,methylnaltrexone/C0004134,15
8306,rifaximin/C0575081,1
8307,rifaximin/C0007859,3
8308,acetaminophen/C1142034,11
8309,octreotide/C0007859,3
8310,octreotide/C0030552,2
8311,nadolol/C0858219,1
8312,rifaximin/C0858219,3
8313,acetaminophen/C0575081,11
8314,octreotide/C0085631,43
8315,bupropion/C0234215,14
8316,methylnaltrexone/C0085631,13
8317,nadolol/C0013428,2
8318,methylnaltrexone/C0086439,18
8319,desmopressin/C0856054,7
8320,rifaximin/C0850149,14
8321,bupropion/C0184567,33
8322,rifaximin/C0231255,29
8323,nadolol/C0853891,1
8324,rifaximin/C0030232,10
8325,nadolol/C0030552,4
8326,nadolol/C1619733,1
8327,nadolol/C0023380,18
8328,nadolol/C0231749,1
8329,nadolol/C0239134,25
8330,rifaximin/C0034642,39
8331,nadolol/C0027497,20
8332,rifaximin/C0085593,13
8333,desmopressin/C0085631,28
8334,bupropion/C0476273,12
8335,rifaximin/C0008031,16
8336,methylnaltrexone/C0232695,7
8337,rifaximin/C0030552,5
8338,nadolol/C0085593,4
8339,rifaximin/C0856099,17
8340,pantoprazole/C0575081,9
8341,bupropion/C0856054,6
8342,heparin/C1142034,11
8343,acetaminophen/C0231688,11
8344,bupropion/C0030232,10
8345,methylnaltrexone/C0856054,2
8346,methylnaltrexone/C0035508,15
8347,furosemide/C0231688,5
8348,nadolol/C0231688,1
8349,rifaximin/C0423281,3
8350,rifaximin/C0041834,37
8351,meropenem/C0856054,17
8352,desmopressin/C0856099,12
8353,nadolol/C0010200,25
8354,heparin/C0231688,11
8355,nadolol/C0184567,10
8356,metolazone/C0085631,39
8357,octreotide/C0856099,10
8358,furosemide/C0013428,23
8359,octreotide/C2004489,46
8360,nadolol/C0042963,35
8361,rifaximin/C0232695,12
8362,pantoprazole/C1142034,9
8363,rifaximin/C0231688,1
8364,pantoprazole/C0231749,42
8365,nadolol/C0034642,11
8366,nadolol/C0553668,34
8367,nadolol/C0575081,1
8368,midodrine/C0184567,16
8369,rifaximin/C0234215,25
8370,rifaximin/C0027497,32
8371,olanzapine/C0856099,24
8372,nadolol/C0234215,6
8373,bupropion/C0850149,14
8374,midodrine/C0232695,7
8375,metolazone/C0042963,24
8376,furosemide/C0575081,5
8377,rifaximin/C1142034,1
8378,rifaximin/C0184567,20
8379,midodrine/C0042963,40
8380,methylnaltrexone/C0030193,25
8381,rifaximin/C1619733,3
8382,midodrine/C0030232,12
8383,rifaximin/C0013428,4
8384,nadolol/C0423281,1
8385,rifaximin/C0853891,3
8386,methylnaltrexone/C0231218,31
8387,rifaximin/C0042963,57
8388,rifaximin/C0231749,1
8389,rifaximin/C0553668,81
8390,bupropion/C0085631,43
8391,pantoprazole/C0231688,9
8392,bupropion/C0030552,6
8393,nadolol/C1142034,1
8394,rifaximin/C0476273,22
8395,methylnaltrexone/C0042963,6
8396,tramadol/C0007859,20
8397,nadolol/C0476273,8
8398,methylnaltrexone/C0041834,8
8399,octreotide/C0008031,19
8400,octreotide/C0856054,8
8401,eptifibatide/C0012833,6
8402,eptifibatide/C0042571,5
8403,alprazolam/C0023380,19
8404,midazolam/C0151310,5
8405,sertraline/C0242429,7
8406,sertraline/C0009806,15
8407,hydromorphone/C0235706,16
8408,lorazepam/C0151310,11
8409,sertraline/C0234215,29
8410,venlafaxine/C0000729,1
8411,potassium/C0151310,20
8412,acetaminophen/C0235706,43
8413,haloperidol/C0235706,3
8414,sertraline/C0151310,1
8415,venlafaxine/C0009806,9
8416,fentanyl/C0235706,15
8417,alprazolam/C1504383,5
8418,haloperidol/C0151310,3
8419,alprazolam/C0000729,2
8420,venlafaxine/C0239134,50
8421,ciprofloxacin/C0235706,5
8422,alprazolam/C0035508,23
8423,alprazolam/C0234215,17
8424,venlafaxine/C1504383,6
8425,venlafaxine/C0863084,6
8426,venlafaxine/C0476273,15
8427,midazolam/C0235706,7
8428,gabapentin/C0235706,9
8429,sertraline/C0004604,36
8430,venlafaxine/C0026821,3
8431,heparin/C0235706,43
8432,sertraline/C0000729,2
8433,sertraline/C0859032,11
8434,venlafaxine/C0085631,25
8435,venlafaxine/C0234215,10
8436,gabapentin/C0859032,35
8437,venlafaxine/C0241136,6
8438,potassium/C0000729,29
8439,ciprofloxacin/C0242429,20
8440,sertraline/C0030552,9
8441,hydromorphone/C0242429,41
8442,alprazolam/C0008031,23
8443,alprazolam/C0015970,4
8444,alprazolam/C0476273,13
8445,alprazolam/C0009806,9
8446,alprazolam/C0948786,2
8447,gabapentin/C0151310,2
8448,metoclopramide/C0235706,14
8449,hydromorphone/C0151310,8
8450,alprazolam/C0241136,5
8451,venlafaxine/C0010200,50
8452,alprazolam/C0151310,2
8453,alprazolam/C0030552,4
8454,venlafaxine/C0030552,5
8455,famotidine/C0242429,49
8456,sertraline/C0235706,2
8457,famotidine/C0235706,14
8458,alprazolam/C0085631,30
8459,alprazolam/C0235706,3
8460,venlafaxine/C0859032,4
8461,metoclopramide/C0151310,2
8462,lorazepam/C0235706,23
8463,sertraline/C0026821,5
8464,olanzapine/C0235706,5
8465,venlafaxine/C0151310,1
8466,alprazolam/C0242429,2
8467,potassium/C0235706,46
8468,venlafaxine/C0015970,7
8469,alprazolam/C0863084,6
8470,ketorolac/C0015970,14
8471,venlafaxine/C0242429,2
8472,famotidine/C0000729,8
8473,alprazolam/C0037274,6
8474,gabapentin/C0242429,17
8475,olanzapine/C0151310,1
8476,venlafaxine/C0037274,6
8477,venlafaxine/C0235706,3
8478,fentanyl/C0151310,9
8479,dicloxacillin/C0239134,9
8480,lamotrigine/C0043144,13
8481,bicalutamide/C0026837,1
8482,rosuvastatin/C0035508,22
8483,imipramine/C0553668,6
8484,lamotrigine/C0085631,20
8485,imipramine/C1167842,1
8486,lamotrigine/C0041834,8
8487,dicloxacillin/C0234238,5
8488,bicalutamide/C0553668,4
8489,imipramine/C0234215,2
8490,imipramine/C0026837,1
8491,lamotrigine/C0234238,26
8492,bicalutamide/C0231218,4
8493,acetaminophen/C1167842,17
8494,diazepam/C0240449,2
8495,rosuvastatin/C0085631,23
8496,phenylephrine/C0578454,6
8497,bicalutamide/C0041834,3
8498,imipramine/C0231218,8
8499,metoprolol/C0578454,14
8500,lisinopril/C0578454,4
8501,bicalutamide/C0030193,5
8502,rosuvastatin/C0231255,13
8503,rosuvastatin/C0026837,4
8504,imipramine/C0234238,7
8505,imipramine/C0239134,5
8506,lamotrigine/C0010200,30
8507,bicalutamide/C0578454,1
8508,bicalutamide/C1167842,1
8509,lisinopril/C0026837,35
8510,hydralazine/C1167842,11
8511,imipramine/C0085631,2
8512,imipramine/C0030193,8
8513,hydromorphone/C0240449,7
8514,lamotrigine/C0015970,7
8515,bicalutamide/C0231255,1
8516,bicalutamide/C0239134,3
8517,diazepam/C1167842,23
8518,lansoprazole/C1167842,6
8519,lamotrigine/C0030193,42
8520,bicalutamide/C0010200,3
8521,imipramine/C0035508,1
8522,rosuvastatin/C0553668,63
8523,gabapentin/C0240449,1
8524,bicalutamide/C0240449,1
8525,imipramine/C0041834,1
8526,hydromorphone/C1167842,7
8527,bicalutamide/C0035508,2
8528,lisinopril/C0240449,2
8529,rosuvastatin/C0240449,1
8530,metoprolol/C1167842,18
8531,lamotrigine/C1167842,1
8532,imipramine/C0043144,1
8533,rosuvastatin/C0041834,9
8534,hydralazine/C0240449,2
8535,bicalutamide/C0234215,1
8536,dicloxacillin/C0085631,5
8537,imipramine/C0240449,1
8538,lamotrigine/C0026837,2
8539,rosuvastatin/C0043144,22
8540,dicloxacillin/C0010200,9
8541,lamotrigine/C0035508,15
8542,rosuvastatin/C0234238,53
8543,lansoprazole/C0578454,3
8544,rosuvastatin/C0015970,4
8545,imipramine/C0578454,1
8546,diazepam/C0578454,6
8547,bicalutamide/C0015970,2
8548,bicalutamide/C0085631,3
8549,potassium/C0578454,21
8550,imipramine/C0004093,1
8551,bicalutamide/C0043144,1
8552,heparin/C0240449,12
8553,rosuvastatin/C0234215,20
8554,lamotrigine/C0234215,10
8555,rosuvastatin/C1167842,1
8556,dicloxacillin/C0035508,4
8557,imipramine/C0231255,3
8558,lamotrigine/C0004093,18
8559,lamotrigine/C0240449,1
8560,dicloxacillin/C0004093,3
8561,lansoprazole/C0240449,5
8562,bicalutamide/C0234238,1
8563,lamotrigine/C0578454,2
8564,lisinopril/C1167842,3
8565,rosuvastatin/C0578454,1
8566,dicloxacillin/C0231218,8
8567,heparin/C1167842,21
8568,imipramine/C0015970,1
8569,diazepam/C0026837,28
8570,gabapentin/C1167842,1
8571,imipramine/C0010200,5
8572,lamotrigine/C0239134,30
8573,bicalutamide/C0004093,2
8574,tiotropium/C0476273,29
8575,pantoprazole/C0019825,29
8576,potassium/C0521516,16
8577,fluconazole/C0009806,18
8578,tiotropium/C0008031,34
8579,methylprednisolone/C0019825,8
8580,pantoprazole/C0521516,12
8581,fluconazole/C0004093,96
8582,fluconazole/C0521516,1
8583,tiotropium/C0521516,1
8584,furosemide/C0521516,13
8585,tiotropium/C0004604,34
8586,tiotropium/C0231528,4
8587,fluconazole/C0019825,8
8588,nicotine/C0026837,17
8589,diazepam/C0027066,4
8590,haloperidol/C0026837,49
8591,nicotine/C0033774,39
8592,nicotine/C0085624,7
8593,famotidine/C0234369,42
8594,famotidine/C1167842,11
8595,haloperidol/C0151315,3
8596,nicotine/C0234369,23
8597,nicotine/C0027497,70
8598,nicotine/C0042963,67
8599,ondansetron/C1167842,10
8600,ondansetron/C0231530,48
8601,haloperidol/C0231530,25
8602,ondansetron/C0015644,49
8603,nicotine/C0231530,6
8604,haloperidol/C1167842,10
8605,famotidine/C0027066,14
8606,zolpidem/C0231530,3
8607,famotidine/C0026837,133
8608,diazepam/C0015644,18
8609,nicotine/C0221170,11
8610,diazepam/C0151315,8
8611,diazepam/C0231530,18
8612,haloperidol/C0027066,2
8613,haloperidol/C0085624,8
8614,nicotine/C0027066,1
8615,zolpidem/C0015644,3
8616,nicotine/C1167842,10
8617,nicotine/C0015644,7
8618,ondansetron/C0027066,5
8619,nicotine/C0151315,1
8620,diazepam/C0221170,24
8621,haloperidol/C0015644,25
8622,oxybutynin/C0039070,5
8623,dorzolamide/C0007815,2
8624,digoxin/C0239340,14
8625,aminophylline/C0205204,1
8626,tamsulosin/C0426390,5
8627,dorzolamide/C0234215,11
8628,dorzolamide/C0863084,4
8629,tamsulosin/C0235886,4
8630,metolazone/C0004093,40
8631,oxybutynin/C0037274,3
8632,dorzolamide/C0041834,7
8633,dorzolamide/C0030193,54
8634,aminophylline/C0426390,1
8635,dorzolamide/C0184567,7
8636,aminophylline/C0553668,3
8637,aminophylline/C0234215,1
8638,tamsulosin/C0239340,3
8639,ciprofloxacin/C0007815,4
8640,aminophylline/C0004604,1
8641,aminophylline/C0948786,1
8642,tamsulosin/C0015672,17
8643,tamsulosin/C0948786,4
8644,dorzolamide/C0004604,10
8645,colchicine/C0948786,3
8646,amiodarone/C0015672,61
8647,tamsulosin/C0007815,2
8648,milrinone/C0041834,28
8649,digoxin/C0426390,1
8650,dorzolamide/C0948786,3
8651,digoxin/C0235886,24
8652,oxybutynin/C0863084,3
8653,aminophylline/C0030193,1
8654,dorzolamide/C0235886,5
8655,digoxin/C0948786,21
8656,simvastatin/C0948786,37
8657,tamsulosin/C0041834,19
8658,carvedilol/C0476273,34
8659,dorzolamide/C0004093,24
8660,oxybutynin/C0239340,2
8661,dorzolamide/C0034642,20
8662,carvedilol/C0948786,9
8663,amiodarone/C0007815,6
8664,dorzolamide/C0239340,4
8665,oxybutynin/C0205204,3
8666,dorzolamide/C0574002,3
8667,digoxin/C0007815,4
8668,tamsulosin/C0574002,3
8669,dorzolamide/C0015672,9
8670,oxybutynin/C0426390,12
8671,dorzolamide/C0037274,4
8672,oxybutynin/C0184567,16
8673,aminophylline/C0041834,1
8674,aminophylline/C0034642,1
8675,dorzolamide/C0850149,4
8676,aminophylline/C0184567,1
8677,milrinone/C0476273,13
8678,colchicine/C0007815,2
8679,aminophylline/C0004093,1
8680,aminophylline/C0039070,1
8681,colchicine/C0041834,15
8682,oxybutynin/C0034642,10
8683,midodrine/C0034642,40
8684,oxybutynin/C0574002,2
8685,dorzolamide/C0039070,11
8686,carvedilol/C0015672,29
8687,dorzolamide/C0333243,3
8688,dorzolamide/C0033774,7
8689,aminophylline/C0235886,1
8690,milrinone/C0007815,2
8691,dorzolamide/C0086439,24
8692,simvastatin/C0015672,83
8693,carvedilol/C0007815,1
8694,dorzolamide/C0205204,3
8695,tamsulosin/C0205204,5
8696,aminophylline/C0239340,1
8697,carvedilol/C0041834,46
8698,dorzolamide/C0426390,1
8699,oxybutynin/C0235886,2
8700,aminophylline/C0231218,2
8701,digoxin/C0574002,13
8702,aminophylline/C0574002,1
8703,colchicine/C0476273,10
8704,miconazole/C0002962,19
8705,latanoprost/C0002962,18
8706,omeprazole/C0002962,50
8707,latanoprost/C0008031,33
8708,omeprazole/C0026821,24
8709,gemcitabine/C0553668,2
8710,gemcitabine/C0231218,4
8711,amiodarone/C0016199,9
8712,amiodarone/C0028961,78
8713,lorazepam/C0036396,23
8714,meropenem/C0344232,5
8715,alprazolam/C0037011,5
8716,linezolid/C0037011,7
8717,levetiracetam/C0036396,5
8718,alprazolam/C0039070,9
8719,alprazolam/C0036396,4
8720,meropenem/C0036396,4
8721,miconazole/C0036396,5
8722,oxycodone/C0036396,11
8723,miconazole/C0037011,14
