,unex_pair,freq
9517,tacrolimus/C0004604,14
9518,terazosin/C0235848,2
9519,amphotericin/C0234215,3
9520,haloperidol/C0235639,2
9521,beclomethasone/C0231856,1
9522,ciprofloxacin/C0522153,3
9523,fluconazole/C0015644,7
9524,clonazepam/C0231530,2
9525,lansoprazole/C0425449,5
9526,methylprednisolone/C0221161,9
9527,amphotericin/C0040822,1
9528,cisatracurium/C0016382,15
9529,heparin/C0425449,16
9530,amphotericin/C0231530,1
9531,beclomethasone/C0235639,1
9532,lansoprazole/C0231856,5
9533,miconazole/C0231530,16
9534,fentanyl/C0231749,11
9535,clonazepam/C0020440,3
9536,cisatracurium/C0035508,25
9537,tobramycin/C0184567,6
9538,beclomethasone/C0020175,1
9539,meropenem/C0853891,2
9540,beclomethasone/C2004489,11
9541,beclomethasone/C0020440,1
9542,clonazepam/C0023380,21
9543,cisatracurium/C0231530,36
9544,tobramycin/C0000737,9
9545,clonazepam/C0015468,1
9546,lorazepam/C0425449,6
9547,clonazepam/C0231749,1
9548,clonazepam/C0278151,1
9549,fluconazole/C0522153,2
9550,fluconazole/C0235639,2
9551,hydromorphone/C0425449,2
9552,lansoprazole/C0015467,4
9553,beclomethasone/C0234215,5
9554,clonazepam/C0016382,8
9555,amphotericin/C0184567,2
9556,cisatracurium/C0016204,4
9557,beclomethasone/C0016204,1
9558,tobramycin/C0015467,1
9559,beclomethasone/C0000737,3
9560,clonazepam/C0015467,1
9561,citalopram/C0015644,8
9562,beclomethasone/C0016382,5
9563,clonazepam/C0040822,8
9564,hydromorphone/C0231856,2
9565,clonazepam/C0281856,6
9566,tobramycin/C0016204,5
9567,lorazepam/C0231749,9
9568,methylnaltrexone/C0020175,1
9569,citalopram/C0522153,2
9570,beclomethasone/C2129214,3
9571,lorazepam/C0521172,16
9572,pantoprazole/C0235639,9
9573,fentanyl/C0231856,11
9574,beclomethasone/C0040822,4
9575,metoprolol/C0235639,8
9576,tobramycin/C0231749,1
9577,tobramycin/C0016382,6
9578,miconazole/C0015468,4
9579,clonazepam/C0425449,1
9580,fentanyl/C0425449,9
9581,cisatracurium/C0015644,36
9582,pantoprazole/C0231749,20
9583,beclomethasone/C0231255,7
9584,meropenem/C0231856,2
9585,haloperidol/C0020175,13
9586,heparin/C0235639,12
9587,beclomethasone/C0281856,1
9588,haloperidol/C0522153,1
9589,beclomethasone/C0015467,2
9590,beclomethasone/C0086439,10
9591,miconazole/C0015644,17
9592,azithromycin/C0042963,28
9593,pantoprazole/C1321898,86
9594,tobramycin/C0041834,12
9595,lorazepam/C0231856,6
9596,beclomethasone/C0033774,8
9597,beclomethasone/C0231530,5
9598,beclomethasone/C0184567,5
9599,citalopram/C0231530,8
9600,beclomethasone/C0522153,1
9601,tobramycin/C0015468,1
9602,pantoprazole/C0522153,8
9603,beclomethasone/C0028961,2
9604,clonazepam/C0085631,14
9605,clonazepam/C0151908,1
9606,meropenem/C0858219,2
9607,lansoprazole/C0232695,18
9608,meropenem/C0425449,2
9609,lansoprazole/C0015468,6
9610,methylnaltrexone/C0034642,1
9611,heparin/C0522153,10
9612,miconazole/C0015467,2
9613,metoprolol/C0522153,7
9614,beclomethasone/C0004093,13
9615,citalopram/C0281856,6
9616,clonazepam/C0030232,7
9617,clonazepam/C0015644,2
9618,meropenem/C0423281,2
9619,hydromorphone/C0521172,8
9620,beclomethasone/C0015468,3
9621,lansoprazole/C0278151,4
9622,beclomethasone/C0425449,1
9623,beclomethasone/C0030232,3
9624,clonazepam/C0231856,1
9625,fluconazole/C0231530,7
9626,beclomethasone/C0278151,2
9627,beclomethasone/C0015644,5
9628,meropenem/C1619733,2
9629,fentanyl/C0235639,5
9630,miconazole/C0278151,2
9631,tobramycin/C0278151,1
9632,fentanyl/C0522153,5
9633,amphotericin/C0015644,1
9634,tobramycin/C0151908,1
9635,citalopram/C0235639,2
9636,fluconazole/C0020440,5
9637,ciprofloxacin/C0235639,4
9638,cisatracurium/C0020440,4
9639,meropenem/C0281856,10
9640,tobramycin/C0020440,3
9641,amitriptyline/C2004489,17
9642,apraclonidine/C2004489,1
9643,pravastatin/C1321898,1
9644,scopolamine/C1321898,2
9645,scopolamine/C2004489,4
9646,scopolamine/C0085631,12
9647,timolol/C1321898,1
9648,olanzapine/C0012833,6
9649,clonazepam/C0042571,6
9650,oxybutynin/C0012833,1
9651,clozapine/C0856054,1
9652,sertraline/C0042571,5
9653,oxybutynin/C0035508,5
9654,olanzapine/C0042571,2
9655,clozapine/C0043144,2
9656,oxybutynin/C0043144,3
9657,clozapine/C0035508,2
9658,haloperidol/C0012833,10
9659,clonazepam/C0012833,6
9660,sertraline/C0856054,8
9661,clonazepam/C0856054,3
9662,clonazepam/C0553668,35
9663,oxybutynin/C0856054,4
9664,sertraline/C0012833,6
9665,oxybutynin/C0042571,1
9666,clozapine/C0553668,4
9667,lorazepam/C0562483,10
9668,lorazepam/C0857172,3
9669,montelukast/C0850149,10
9670,tiotropium/C0857172,1
9671,heparin/C0857172,3
9672,atorvastatin/C0008033,6
9673,ciprofloxacin/C0562483,4
9674,tiotropium/C0000737,10
9675,tiotropium/C0008031,18
9676,montelukast/C0562483,3
9677,acetaminophen/C0857172,4
9678,montelukast/C0234238,27
9679,fexofenadine/C0043144,8
9680,pantoprazole/C0857172,3
9681,gabapentin/C0562483,3
9682,oseltamivir/C0043144,11
9683,montelukast/C2004489,32
9684,montelukast/C0008033,1
9685,fexofenadine/C0035508,14
9686,trazodone/C0857172,1
9687,tiotropium/C0008033,2
9688,gabapentin/C0008033,4
9689,ciprofloxacin/C0008033,3
9690,trazodone/C0030232,8
9691,oseltamivir/C0033774,15
9692,atorvastatin/C0857172,1
9693,ciprofloxacin/C0857172,1
9694,gabapentin/C0857172,1
9695,tiotropium/C0562483,1
9696,montelukast/C0857172,1
9697,galantamine/C0039070,1
9698,methylprednisolone/C0028259,22
9699,quetiapine/C0028259,8
9700,galantamine/C0028259,1
9701,galantamine/C0231218,2
9702,galantamine/C0856054,1
9703,galantamine/C2004489,1
9704,phenytoin/C0027497,39
9705,lorazepam/C0858854,13
9706,metoprolol/C1704212,29
9707,ceftazidime/C0004093,19
9708,lamotrigine/C0344232,2
9709,phenytoin/C0009806,12
9710,phenytoin/C0024031,8
9711,dexamethasone/C0009806,5
9712,zonisamide/C0004604,2
9713,zonisamide/C0024031,2
9714,zonisamide/C0007859,1
9715,zonisamide/C0009806,1
9716,carvedilol/C0042571,3
9717,fluticasone/C0042571,7
9718,fluticasone/C0012833,7
9719,ranolazine/C0042571,1
9720,ranolazine/C0039070,1
9721,carvedilol/C0039070,10
9722,carvedilol/C0012833,4
9723,ranolazine/C0012833,1
9724,carvedilol/C0221232,14
9725,neostigmine/C0494475,1
9726,glycopyrrolate/C0149958,1
9727,glycopyrrolate/C0494475,1
9728,neostigmine/C0751495,1
9729,nitroglycerin/C0751495,2
9730,cefazolin/C0494475,4
9731,cefazolin/C0751495,4
9732,neostigmine/C0149958,1
9733,cefazolin/C0149958,4
9734,glycopyrrolate/C0751495,1
9735,nitroglycerin/C0494475,2
9736,nitroglycerin/C0149958,2
9737,sevelamer/C0231255,20
9738,trazodone/C0016382,11
9739,midodrine/C0221170,7
9740,nitroglycerin/C0235744,6
9741,trazodone/C0235744,1
9742,venlafaxine/C0235744,1
9743,ondansetron/C0235744,5
9744,clopidogrel/C0221170,7
9745,pentoxifylline/C0231255,1
9746,sevelamer/C0235744,3
9747,trazodone/C0030552,7
9748,digoxin/C0030552,3
9749,sevelamer/C2004489,59
9750,diltiazem/C0235744,2
9751,diltiazem/C0030552,11
9752,pentoxifylline/C0030193,4
9753,lisinopril/C0221170,12
9754,lisinopril/C0030552,20
9755,gabapentin/C0235744,2
9756,metolazone/C0235744,2
9757,ceftriaxone/C0235744,3
9758,pentoxifylline/C0235744,1
9759,oxycodone/C0232488,6
9760,captopril/C0232488,3
9761,ondansetron/C0232488,23
9762,venlafaxine/C0232488,2
9763,meropenem/C0232488,5
9764,trazodone/C0232488,4
9765,bupropion/C0232488,1
9766,miconazole/C0232488,13
9767,clopidogrel/C0948786,22
9768,labetalol/C0948786,4
9769,fluticasone/C0184567,36
9770,tacrolimus/C0015672,7
9771,cilostazol/C0015672,1
9772,tolterodine/C0015672,2
9773,sotalol/C2004489,3
9774,venlafaxine/C0239134,25
9775,venlafaxine/C0740441,5
9776,venlafaxine/C0401151,5
9777,venlafaxine/C0010200,25
9778,levetiracetam/C0521172,5
9779,fentanyl/C0427055,14
9780,phenytoin/C0427055,14
9781,esmolol/C0041834,10
9782,clobetasol/C0010200,4
9783,clobetasol/C0239134,4
9784,memantine/C0231218,4
9785,atropine/C0344232,14
9786,dexamethasone/C0026837,8
9787,octreotide/C0476273,10
9788,octreotide/C0231255,23
9789,entacapone/C0231218,1
9790,quetiapine/C0043352,2
9791,entacapone/C0043352,1
9792,entacapone/C0239134,2
9793,metronidazole/C0043352,5
9794,citalopram/C0030232,17
9795,entacapone/C0030232,1
9796,entacapone/C0948786,1
9797,entacapone/C0015970,1
9798,citalopram/C0043352,3
9799,quetiapine/C0948786,8
9800,entacapone/C0035508,1
9801,quetiapine/C0030232,13
9802,quetiapine/C0015970,9
9803,entacapone/C0041834,1
9804,entacapone/C0010200,2
9805,entacapone/C0553668,2
9806,metronidazole/C0948786,27
9807,metolazone/C0476273,11
9808,nimodipine/C0040822,8
9809,ceftriaxone/C0085593,17
9810,ceftriaxone/C0085594,4
9811,acetaminophen/C0232292,19
9812,ondansetron/C0232292,7
9813,metoprolol/C0235299,54
9814,zolpidem/C0235299,12
9815,captopril/C0003838,7
9816,ceftriaxone/C0232488,4
9817,miconazole/C0876998,7
9818,lansoprazole/C0003838,14
9819,miconazole/C0003838,7
9820,lansoprazole/C0876998,14
9821,captopril/C0876998,7
9822,meropenem/C0026961,4
9823,flecainide/C0221170,1
9824,flecainide/C0086439,2
9825,flecainide/C0035508,3
9826,digoxin/C0028259,17
9827,miconazole/C0232695,24
9828,flecainide/C0028259,1
9829,digoxin/C0026961,1
9830,meropenem/C0015672,15
9831,digoxin/C0015672,8
9832,heparin/C0026961,28
9833,olanzapine/C0000737,30
9834,flecainide/C0041834,1
9835,flecainide/C0000737,2
9836,metoprolol/C0026961,17
9837,acetaminophen/C0026961,23
9838,miconazole/C0026961,4
9839,flecainide/C0026837,2
9840,linezolid/C0000737,14
9841,flecainide/C0232695,1
9842,flecainide/C0004093,2
9843,flecainide/C2129214,1
9844,flecainide/C0015672,2
9845,flecainide/C0026961,1
9846,flecainide/C0004134,1
9847,nitroglycerin/C0235710,29
9848,glycopyrrolate/C0235710,8
9849,neostigmine/C0235710,8
9850,metoclopramide/C0235710,20
9851,simvastatin/C0235108,24
9852,lansoprazole/C0542476,14
9853,phenylephrine/C0235108,28
9854,lansoprazole/C0037384,5
9855,hydralazine/C0542476,19
9856,carvedilol/C0015970,6
9857,glipizide/C0231875,1
9858,carvedilol/C0205204,8
9859,fluoxetine/C0037274,4
9860,niacin/C0041834,2
9861,niacin/C0231875,1
9862,fluoxetine/C0863084,4
9863,niacin/C0184567,3
9864,glipizide/C0004604,2
9865,niacin/C0231255,2
9866,levetiracetam/C0002962,8
9867,meropenem/C0239377,6
9868,cefepime/C0018681,14
9869,niacin/C0863084,2
9870,niacin/C0009806,1
9871,levetiracetam/C0232602,10
9872,niacin/C0948786,1
9873,olanzapine/C0015970,29
9874,lisinopril/C0232602,7
9875,glipizide/C0034642,6
9876,niacin/C0231218,6
9877,fluoxetine/C0184567,18
9878,niacin/C0205204,1
9879,niacin/C0856054,2
9880,nitroglycerin/C0018681,18
9881,niacin/C0015970,3
9882,ciprofloxacin/C0018681,10
9883,fluoxetine/C0948786,3
9884,niacin/C0856099,1
9885,glipizide/C0018681,1
9886,fentanyl/C0232602,31
9887,niacin/C0043144,3
9888,carvedilol/C0004604,9
9889,niacin/C0034642,2
9890,glipizide/C2004489,16
9891,fentanyl/C0018681,30
9892,carvedilol/C0856054,6
9893,azithromycin/C0856099,4
9894,niacin/C0232602,1
9895,glipizide/C0043144,3
9896,niacin/C0010200,8
9897,carvedilol/C0184567,18
9898,lisinopril/C0856099,7
9899,glipizide/C0086439,8
9900,glipizide/C0232602,2
9901,fluoxetine/C0856054,7
9902,meropenem/C0004604,23
9903,fluoxetine/C0015970,11
9904,carvedilol/C0018681,2
9905,niacin/C0018681,1
9906,alprazolam/C0856099,2
9907,niacin/C0239377,1
9908,alprazolam/C0085631,12
9909,ciprofloxacin/C0232602,18
9910,oxycodone/C0232602,15
9911,carvedilol/C0232602,4
9912,niacin/C0037274,2
9913,fluoxetine/C0002962,5
9914,lisinopril/C0948786,9
9915,niacin/C0033774,4
9916,levetiracetam/C0231875,9
9917,oxycodone/C0018681,16
9918,cefepime/C0232602,13
9919,niacin/C0085631,4
9920,niacin/C0035508,2
9921,niacin/C0239134,8
9922,carvedilol/C0041834,17
9923,niacin/C2129214,2
9924,lisinopril/C0205204,8
9925,salmeterol/C0231255,15
9926,gemfibrozil/C0231218,15
9927,lansoprazole/C0037011,8
9928,clindamycin/C0037011,4
9929,fentanyl/C0037011,36
9930,penicillin/C0037011,2
9931,acyclovir/C0221170,7
9932,colchicine/C0015970,8
9933,olanzapine/C0028961,26
9934,captopril/C0239833,1
9935,captopril/C0242429,1
9936,ondansetron/C0239833,6
9937,olanzapine/C0281856,9
9938,captopril/C0281856,3
9939,olanzapine/C0853891,4
9940,olanzapine/C0239833,3
9941,azithromycin/C0239833,1
9942,azithromycin/C0281856,5
9943,metoprolol/C0239833,6
9944,famotidine/C0239833,6
9945,acetaminophen/C0239833,12
9946,heparin/C0239833,9
9947,ceftriaxone/C0239833,1
9948,potassium/C0239833,11
9949,olanzapine/C0242429,4
9950,olanzapine/C0858219,4
9951,furosemide/C0239833,4
9952,olanzapine/C0423281,4
9953,olanzapine/C1619733,4
9954,cefazolin/C0235710,5
9955,metoclopramide/C0085624,14
9956,ketorolac/C0235710,11
9957,dexmedetomidine/C0234215,11
9958,phenylephrine/C0235710,15
9959,nitroglycerin/C0085624,18
9960,ketorolac/C0234215,39
9961,phenylephrine/C0085624,11
9962,dexmedetomidine/C0184567,19
9963,clonidine/C0427055,3
9964,hydrochlorothiazide/C0427055,3
9965,atenolol/C0427055,5
9966,lisinopril/C0427055,15
9967,donepezil/C0008031,11
9968,donepezil/C0231255,4
9969,donepezil/C0476273,5
9970,donepezil/C0856054,2
9971,donepezil/C0030193,22
9972,venlafaxine/C0043144,11
9973,salmeterol/C0234215,2
9974,azithromycin/C0232487,1
9975,salmeterol/C0856054,3
9976,salmeterol/C0232487,1
9977,ceftriaxone/C0232487,4
9978,fluticasone/C0232487,2
9979,potassium/C0424810,3
9980,fentanyl/C0270996,6
9981,ondansetron/C0270996,3
9982,metoprolol/C0270996,5
9983,cefazolin/C0270996,1
9984,heparin/C0270996,6
9985,metoprolol/C0151205,11
9986,methylprednisolone/C0270996,1
9987,phenytoin/C0270996,3
9988,phenytoin/C0008031,15
9989,metoprolol/C0424810,2
9990,methylprednisolone/C0151205,3
9991,ondansetron/C0424810,2
9992,famotidine/C0270996,8
9993,phenytoin/C0424810,2
9994,fluoxetine/C0221232,10
9995,finasteride/C0221232,5
9996,bosentan/C0035508,1
9997,bosentan/C0034642,1
9998,sildenafil/C0239134,3
9999,sildenafil/C0010200,3
10000,bosentan/C0086439,1
10001,sildenafil/C0221232,1
10002,sildenafil/C0043144,2
10003,sildenafil/C0030232,2
10004,bosentan/C2004489,1
10005,bosentan/C0221232,1
10006,bosentan/C0043144,1
10007,sildenafil/C0035508,3
10008,bosentan/C0004093,1
10009,terazosin/C0037274,2
10010,cefazolin/C0863084,19
10011,terazosin/C0242429,1
10012,cefazolin/C0241136,16
10013,cefazolin/C0037274,19
10014,terazosin/C1504383,2
10015,glycopyrrolate/C1504383,13
10016,neostigmine/C1504383,11
10017,nitroglycerin/C0241136,29
10018,nitroglycerin/C1504383,27
10019,neostigmine/C0242429,4
10020,terazosin/C0241136,2
10021,terazosin/C0002962,4
10022,neostigmine/C0241136,11
10023,cefazolin/C1504383,15
10024,cefazolin/C0242429,8
10025,neostigmine/C0037274,12
10026,glycopyrrolate/C0242429,4
10027,neostigmine/C0863084,12
10028,glycopyrrolate/C0037274,14
10029,glycopyrrolate/C0241136,13
10030,nitroglycerin/C0242429,14
10031,terazosin/C0863084,2
10032,glycopyrrolate/C0863084,14
10033,lorazepam/C0574068,9
10034,dexamethasone/C0035508,34
10035,metoprolol/C0574068,10
10036,bortezomib/C0035508,1
10037,gabapentin/C0574068,1
10038,hydromorphone/C0574068,9
10039,acetaminophen/C0574068,17
10040,allopurinol/C0004604,26
10041,bortezomib/C0553668,1
10042,clomipramine/C0024790,1
10043,clomipramine/C0232495,1
10044,clomipramine/C0027497,1
10045,clomipramine/C0239134,2
10046,clomipramine/C0231528,1
10047,ezetimibe/C0232495,1
10048,ezetimibe/C0024790,1
10049,clomipramine/C0002962,1
10050,ezetimibe/C0002962,7
10051,humalog/C0002962,1
10052,clomipramine/C0231218,2
10053,clomipramine/C0042963,1
10054,gabapentin/C0024790,14
10055,ezetimibe/C0027497,9
10056,clomipramine/C0030196,1
10057,humalog/C0042963,1
10058,clomipramine/C0234215,2
10059,humalog/C0239134,1
10060,humalog/C0231528,1
10061,clomipramine/C0010200,2
10062,simvastatin/C0030196,5
10063,simvastatin/C0231528,12
10064,atropine/C0231528,1
10065,clomipramine/C0086439,1
10066,ezetimibe/C0030196,1
10067,humalog/C0027497,1
10068,simvastatin/C0232495,5
10069,ezetimibe/C0231528,2
10070,ezetimibe/C0234215,9
10071,clomipramine/C2004489,1
10072,humalog/C0010200,1
10073,ibuprofen/C0427055,3
10074,fluconazole/C0037011,4
10075,atorvastatin/C0028643,13
10076,nifedipine/C0221232,2
10077,haloperidol/C1167842,6
10078,lansoprazole/C0004604,47
10079,fosphenytoin/C0235299,2
10080,phenytoin/C0000737,16
10081,penicillin/C0010200,11
10082,diltiazem/C0028643,5
10083,penicillin/C2004489,11
10084,diltiazem/C0015970,29
10085,fluconazole/C0235299,6
10086,fosphenytoin/C0028643,1
10087,penicillin/C0085631,6
10088,penicillin/C0034642,5
10089,fentanyl/C0028643,14
10090,penicillin/C0030552,2
10091,fosphenytoin/C0231255,2
10092,fluconazole/C0028643,5
10093,penicillin/C0043144,6
10094,penicillin/C0015970,3
10095,phenylephrine/C0028643,18
10096,glycopyrrolate/C0028643,9
10097,midazolam/C0028643,6
10098,penicillin/C0030232,5
10099,levetiracetam/C0235299,5
10100,miconazole/C0030552,22
10101,glycopyrrolate/C0235299,4
10102,diltiazem/C0235299,12
10103,penicillin/C0235299,2
10104,penicillin/C0000737,2
10105,phenytoin/C0235299,8
10106,penicillin/C0184567,4
10107,penicillin/C0239134,11
10108,penicillin/C0028643,1
10109,glycopyrrolate/C0231255,14
10110,miconazole/C1321898,17
10111,tolterodine/C2242996,1
10112,tolterodine/C0151310,1
10113,bupropion/C0028643,1
10114,labetalol/C0151310,1
10115,famotidine/C2242996,16
10116,bupropion/C2242996,1
10117,bupropion/C0151310,1
10118,atorvastatin/C0151310,1
10119,carvedilol/C0151310,1
10120,carvedilol/C2242996,2
10121,tolterodine/C0028643,1
10122,nitroglycerin/C0740441,37
10123,phenylephrine/C0401151,74
10124,phenylephrine/C0740441,74
10125,cefazolin/C0740441,9
10126,cefazolin/C0401151,9
10127,metoclopramide/C0235309,5
10128,cefazolin/C0235309,1
10129,potassium/C0235309,12
10130,nitroglycerin/C0235309,4
10131,nitroglycerin/C0401151,37
10132,phenylephrine/C0235309,7
10133,cisatracurium/C0239833,1
10134,haloperidol/C0239833,3
10135,pantoprazole/C0239833,4
10136,ciprofloxacin/C0239833,2
10137,cisatracurium/C0232488,3
10138,lorazepam/C0239833,6
10139,haloperidol/C0235299,19
10140,phenytoin/C0239833,2
10141,trazodone/C0239833,2
10142,cisatracurium/C0235299,2
10143,lansoprazole/C0235299,16
10144,haloperidol/C0232488,6
10145,fentanyl/C0239833,4
10146,timolol/C0004134,7
10147,timolol/C0028259,2
10148,midazolam/C0232495,3
10149,phentolamine/C0231218,3
10150,cefepime/C0232495,5
10151,phentolamine/C0000737,2
10152,metronidazole/C0232495,8
10153,phentolamine/C0232495,1
10154,methylprednisolone/C0232495,2
10155,phentolamine/C0035508,1
10156,captopril/C0232495,3
10157,hydralazine/C0277799,2
10158,tacrolimus/C0277799,1
10159,labetalol/C0277799,1
10160,tacrolimus/C0231255,14
10161,tacrolimus/C0042963,26
10162,tacrolimus/C0035508,14
10163,metoprolol/C0277799,7
10164,cefazolin/C0016382,23
10165,cefazolin/C0030232,15
10166,metronidazole/C0277799,4
10167,cefazolin/C0277799,1
10168,fentanyl/C0277799,7
10169,tacrolimus/C0015970,7
10170,tacrolimus/C0043144,12
10171,midodrine/C0042963,18
10172,phenylephrine/C0277799,4
10173,ciprofloxacin/C0277799,3
10174,potassium/C0277799,11
10175,tacrolimus/C0030232,6
10176,acetaminophen/C0277799,18
10177,heparin/C0277799,17
10178,pantoprazole/C0277799,7
10179,atenolol/C0858219,4
10180,atenolol/C1619733,4
10181,atenolol/C0423281,4
10182,atenolol/C0853891,4
10183,atenolol/C0085624,3
10184,potassium/C1262141,31
10185,lorazepam/C0037317,15
10186,lorazepam/C0851578,15
10187,lorazepam/C1262141,15
10188,haloperidol/C1262141,10
10189,haloperidol/C0037317,10
10190,haloperidol/C0851578,10
10191,potassium/C0037317,31
10192,diazepam/C1262141,5
10193,diazepam/C0037317,5
10194,diazepam/C0851578,5
10195,potassium/C0851578,31
10196,metronidazole/C0857494,5
10197,valproate/C0010200,10
10198,valproate/C0030193,8
10199,simvastatin/C0857494,2
10200,valproate/C0035508,5
10201,miconazole/C0857494,3
10202,valproate/C0239134,10
10203,gabapentin/C0857494,1
10204,valproate/C0026837,1
10205,citalopram/C0857494,1
10206,gabapentin/C0026837,14
10207,famotidine/C0857494,7
10208,cefazolin/C0234369,6
10209,lisinopril/C0232695,5
10210,dexmedetomidine/C0016204,6
10211,haloperidol/C0016204,40
10212,bupropion/C0041834,7
10213,carvedilol/C0016204,6
10214,carvedilol/C0232695,1
10215,lisinopril/C0040822,21
10216,lisinopril/C0700590,10
10217,fluticasone/C0239266,2
10218,trazodone/C0333243,11
10219,furosemide/C0239266,4
10220,fluticasone/C0687713,4
10221,fluticasone/C0333243,7
10222,olanzapine/C0333243,4
10223,trazodone/C0239266,2
10224,olanzapine/C0239266,1
10225,esmolol/C0028259,4
10226,clobetasol/C0184567,7
10227,sertraline/C0438716,2
10228,trazodone/C0438716,3
10229,nabumetone/C2129214,1
10230,alprazolam/C0085593,3
10231,fluticasone/C0024790,3
10232,moxifloxacin/C0004093,2
10233,fluticasone/C0028081,3
10234,trazodone/C0024790,10
10235,moxifloxacin/C0018681,1
10236,alprazolam/C0028081,1
10237,moxifloxacin/C0184567,2
10238,fluticasone/C0236000,1
10239,nicardipine/C0236000,2
10240,nabumetone/C0010200,2
10241,moxifloxacin/C0239134,2
10242,fluticasone/C0085593,11
10243,nabumetone/C0085593,1
10244,alprazolam/C0034642,11
10245,moxifloxacin/C0015672,1
10246,alprazolam/C0024790,2
10247,nabumetone/C0239134,2
10248,moxifloxacin/C0010200,2
10249,pantoprazole/C0028081,8
10250,clobetasol/C0236000,1
10251,sertraline/C0085593,7
10252,phenytoin/C0236000,3
10253,nabumetone/C0028081,1
10254,clobetasol/C0015672,3
10255,alprazolam/C2129214,8
10256,acetaminophen/C0438716,22
10257,fluticasone/C0438716,2
10258,moxifloxacin/C0236000,1
10259,hydromorphone/C0236000,8
10260,clobetasol/C0234238,5
10261,potassium/C0028081,10
10262,alprazolam/C0438716,1
10263,sertraline/C0024790,6
